20.138,253.71,0.9807,34.815,0.88094,30.078,0.072431,1
19.245,193.13,1.1936,34.865,0.88192,36.701,0.1161,1
18.496,142.25,1.173,35.127,0.86577,35.673,0.15321,1
16.352,41.7,1.0018,34.891,0.88016,30.765,0.45074,1
12.305,92.277,3.4273,36.067,0.86501,106.93,0.70794,1
12.452,98.45,3.9215,36.351,0.85458,121.82,0.75599,1
12.834,114.44,4.3327,36.137,0.86478,135.4,0.72286,1
15.594,229.95,5.1656,36.333,0.84714,158.99,0.42242,1
18.952,370.47,4.9568,35.791,0.85941,152.47,0.25143,1
21.71,485.93,3.5481,36.176,0.85108,109.24,0.13735,1
23.547,587.37,7.2219,36.132,0.87031,227.1,0.23622,1
25.423,671.17,2.9022,36.036,0.8699,90.979,0.082816,1
27.02,742.51,7.2025,32.312,0.97392,226.65,0.18649,1
28.394,803.88,7.4904,36.141,0.83923,227.19,0.17266,1
29.518,854.1,7.6715,36.244,0.82384,229.07,0.16385,1
30.417,894.26,8.0791,36.054,0.81925,238.64,0.16304,1
30.693,934.3,8.2036,36.11,0.81137,240.35,0.15717,1
31.362,968.44,8.5588,36.076,0.81516,251.69,0.15878,1
31.964,999.18,9.22,36.163,0.79907,266.43,0.16291,1
32.466,1024.9,2.8857,34.863,0.83991,84.498,0.050371,1
32.867,1045.3,2.9744,35.026,0.84963,88.515,0.051734,1
33.209,1062.8,2.0908,35.339,0.86909,64.214,0.036914,1
36.715,1077.1,1.9217,35.858,0.86718,59.756,0.033896,1
36.946,1087.8,3.6018,36.229,0.85873,112.06,0.062935,1
37.097,1094.8,3.4438,35.439,0.83854,102.34,0.057109,1
37.189,1099.1,2.3828,35.888,0.85464,73.083,0.040626,1
37.212,1100.1,5.0323,36.154,0.84522,153.78,0.085399,1
37.174,1098.3,2.9702,35.721,0.85396,90.604,0.050398,1
34.499,1077.6,3.549,35.896,0.8434,107.44,0.060915,1
34.304,1067.6,2.4179,35.88,0.86047,74.649,0.042717,1
34.057,1055,1.041,35,0.89343,32.552,0.01885,1
33.777,1040.7,2.1679,36.295,0.85767,67.485,0.039616,1
36.017,1010.4,1.1482,35.232,0.87802,35.519,0.021477,1
35.493,987.01,1.894,36.126,0.86303,59.05,0.036551,1
34.963,963.36,2.6105,36.162,0.8597,81.157,0.051468,1
34.371,936.88,3.4479,35.979,0.8742,108.45,0.070719,1
33.714,907.53,2.6114,36.223,0.86251,81.588,0.054924,1
33.01,876.09,5.2229,36.418,0.84819,161.33,0.11251,1
31.805,844.65,8.9197,36.121,0.80017,257.8,0.18647,1
31.051,809.67,1.7925,34.438,0.86057,53.123,0.040085,1
30.258,772.86,1.7822,35.752,0.86307,54.992,0.043471,1
29.479,736.69,2.4426,36.091,0.85021,74.95,0.062157,1
28.617,696.73,2.1498,36.126,0.85601,66.48,0.058295,1
27.723,655.23,7.6884,36.125,0.84447,234.54,0.21869,1
25.779,612.41,2.9892,35.895,0.85626,91.875,0.091655,1
24.939,570.88,2.797,36.107,0.85868,86.718,0.092804,1
24.049,526.81,7.198,36.068,0.86482,224.52,0.26038,1
23.114,480.58,1.8235,35.934,0.86249,56.515,0.071846,1
22.158,433.3,1.8012,35.748,0.86277,55.553,0.07833,1
21.243,388.01,1.3561,35.496,0.8686,41.811,0.065834,1
20.042,339.23,1.4811,35.597,0.86848,45.789,0.082466,1
19.075,289.86,1.0273,35.077,0.89022,32.078,0.067613,1
18.154,242.81,1.1346,35.343,0.87833,35.221,0.088624,1
17.166,192.33,1.09,35.279,0.879,33.801,0.10737,1
16.171,141.52,0.791,34.712,0.88281,24.239,0.10464,1
15.169,90.363,0.6676,34.333,0.89912,20.608,0.13933,1
10.753,92.967,1.0405,35.37,0.88502,32.571,0.21404,1
10.914,99.076,0.956,35.124,0.88122,29.59,0.18247,1
11.631,126.28,3.3716,35.8,0.89865,108.47,0.52477,1
14.902,250.27,4.7106,36.05,0.86318,146.58,0.35784,1
18.395,382.66,4.4152,35.974,0.84765,134.63,0.21496,1
21.389,496.15,3.2668,36.307,0.85456,101.36,0.12481,1
24.73,600.68,4.2473,36.161,0.84653,130.01,0.13224,1
26.678,677.01,3.188,36.137,0.85914,98.978,0.08932,1
28.518,749.12,4.1525,35.999,0.85943,128.47,0.10477,1
29.978,806.33,5.6292,36.168,0.85663,174.41,0.13215,1
31.319,858.89,7.0693,36.123,0.84511,215.81,0.15351,1
32.365,899.89,7.676,36.215,0.83111,231.04,0.15685,1
33.548,937.48,7.4739,36.12,0.82572,222.91,0.14527,1
34.404,972.16,7.7891,36.321,0.81469,230.48,0.14485,1
35.141,1002,8.0943,36.156,0.81697,239.09,0.14578,1
35.734,1026,8.3926,36.151,0.81536,247.38,0.1473,1
36.252,1047,7.8307,36.596,0.80881,231.79,0.13525,1
36.691,1064.8,10.203,36.084,0.79998,294.52,0.16899,1
34.315,1078.8,10.225,36.364,0.80697,300.06,0.16993,1
34.524,1088.8,10.07,36.199,0.79932,291.36,0.1635,1
34.675,1096,10.085,36.397,0.80052,293.84,0.16379,1
34.759,1100,9.7159,36.277,0.82627,291.23,0.16174,1
34.777,1100.9,10.531,36.402,0.8116,311.13,0.17266,1
34.735,1098.9,1.9575,35.279,0.85467,59.022,0.032814,1
35.044,1085,4.1174,36.302,0.85191,127.34,0.071703,1
34.898,1078,10.063,36.274,0.81851,298.78,0.16934,1
34.693,1068.2,9.9159,36.196,0.81638,293.01,0.16759,1
34.428,1055.4,4.1595,35.426,0.82704,121.87,0.070544,1
34.109,1040.2,2.2673,35.983,0.86741,70.766,0.041565,1
33.76,1023.4,9.6862,36.12,0.80852,282.87,0.16886,1
32.045,1003.3,10.402,36.166,0.8044,302.61,0.18426,1
31.722,986.86,9.5005,36.136,0.81002,278.09,0.17216,1
31.257,963.11,8.7362,36.3,0.80735,256.03,0.16241,1
30.722,935.78,10.062,36.162,0.80502,292.93,0.19125,1
30.177,907.91,2.7413,35.989,0.8502,83.878,0.056442,1
29.557,876.26,10.078,36.392,0.79281,290.75,0.20272,1
30.591,842.85,10.163,36.448,0.81665,302.52,0.21928,1
29.899,809.71,3.417,36.186,0.83606,103.38,0.078,1
29.131,772.89,2.5458,35.556,0.85749,77.617,0.061354,1
28.328,734.42,4.9387,36.678,0.81741,148.07,0.12317,1
27.54,696.64,7.1732,36.241,0.84801,220.45,0.19333,1
26.673,655.14,7.773,36.104,0.83803,235.18,0.21932,1
25.777,612.34,7.0581,35.892,0.83849,212.41,0.21193,1
24.937,570.75,6.5854,36.038,0.83486,198.13,0.21209,1
24.048,526.78,5.88,36.218,0.849,180.8,0.20969,1
23.111,480.42,5.7818,36.328,0.83546,175.48,0.22316,1
22.154,433.09,5.081,36.309,0.84765,156.38,0.2206,1
20.501,340.22,4.2795,35.944,0.85456,131.45,0.23605,1
19.455,290.11,3.9545,36.233,0.8519,122.06,0.25705,1
18.412,240.16,3.518,36.125,0.84937,107.94,0.27461,1
17.42,192.63,3.1167,36.225,0.84909,95.866,0.30405,1
16.389,143.24,2.686,36.147,0.85862,83.364,0.35557,1
15.32,92.013,2.3003,36.112,0.86214,71.617,0.47552,1
13.245,41.788,1.5566,36.018,0.90623,50.809,0.74283,1
13.093,34.283,0.7419,35.124,0.94867,24.721,0.44054,1
12.893,24.367,0.6037,34.772,0.95214,19.987,0.50113,1
11.263,93.739,3.4112,36.029,0.87055,106.99,0.69733,1
11.431,99.644,3.8018,36.329,0.84441,116.63,0.71507,1
12.398,133.68,4.2007,36.157,0.84955,129.03,0.58973,1
16.07,262.92,4.5773,36.132,0.84929,140.46,0.32639,1
19.806,394.41,4.9808,36.236,0.83821,151.28,0.23434,1
22.966,505.61,5.3842,36.282,0.8319,162.51,0.19637,1
27.688,608.46,5.7026,36.174,0.83911,173.1,0.17381,1
29.843,684.29,6.0677,36.185,0.82615,181.39,0.16195,1
31.808,753.47,6.375,36.277,0.8227,190.26,0.15428,1
33.463,811.7,6.6877,36.143,0.83108,200.88,0.1512,1
34.933,863.46,7.0342,36.209,0.8187,208.52,0.14754,1
36.014,901.5,7.2454,35.975,0.82434,214.87,0.14562,1
34.883,940.98,7.5044,36.313,0.81358,221.71,0.14395,1
35.7,975.19,7.7458,36.22,0.80438,225.67,0.14138,1
36.365,1003,7.9091,36.122,0.80839,230.95,0.14067,1
36.971,1028.4,8.2639,36.094,0.80625,240.49,0.14287,1
37.477,1049.5,8.4969,36.128,0.80025,245.66,0.143,1
37.869,1066,8.5423,35.886,0.80105,245.56,0.14074,1
40.458,1079.8,8.7275,35.9,0.79723,249.79,0.14133,1
40.716,1090,8.8372,35.799,0.79423,251.26,0.14084,1
40.898,1097.1,8.8488,35.728,0.79797,252.28,0.14049,1
40.992,1100.8,8.9383,35.882,0.79841,256.07,0.14212,1
41.014,1101.6,9.0072,35.856,0.79355,256.29,0.14213,1
40.958,1099.4,9.0579,36.032,0.79199,258.49,0.14364,1
37.702,1085.7,9.4312,36.096,0.79262,269.83,0.15184,1
37.534,1078.2,9.9745,36.312,0.79759,288.88,0.16369,1
37.305,1068,9.5872,36.128,0.79278,274.59,0.15708,1
37.035,1055.9,9.694,36.097,0.7915,276.97,0.16025,1
36.703,1041.1,3.7152,35.346,0.83577,109.75,0.064407,1
36.306,1023.3,3.1352,35.62,0.85357,95.322,0.056909,1
32.676,1003.1,3.5655,35.456,0.84051,106.26,0.064714,1
32.368,987.89,8.4709,36.979,0.80614,252.52,0.15617,1
31.86,962.74,6.3441,35.72,0.82047,185.93,0.11799,1
30.744,907.52,8.4326,36.146,0.83205,253.61,0.17073,1
30.117,876.51,8.5691,36.418,0.8102,252.84,0.17623,1
30.116,844.06,8.2226,36.207,0.80758,240.43,0.17403,1
29.381,808.85,7.8819,36.089,0.82062,233.43,0.17631,1
28.61,771.87,6.7487,36.231,0.81811,200.04,0.15833,1
27.85,735.47,7.7915,36.45,0.80986,230,0.19106,1
27.015,695.48,2.1795,35.633,0.85423,66.341,0.058278,1
26.151,654.09,2.0887,35.504,0.85888,63.693,0.059491,1
26.591,613.69,6.5153,36.225,0.83161,196.27,0.1954,1
25.573,569.68,7.0383,36.418,0.81887,209.89,0.2251,1
24.531,524.59,1.1131,34.753,0.87367,33.797,0.039361,1
23.524,481.04,0.991,34.998,0.87464,30.335,0.038527,1
22.436,433.99,1.5945,35.781,0.85726,48.91,0.068852,1
21.356,387.29,1.5954,35.718,0.86294,49.173,0.077571,1
18.242,338.51,1.3792,35.607,0.87913,43.173,0.077918,1
17.245,289.17,1.9505,36.122,0.85047,59.92,0.1266,1
16.293,242.06,1.3697,35.419,0.87827,42.608,0.10754,1
15.275,191.72,1.9497,36.217,0.86465,61.054,0.19456,1
14.252,141.07,0.8425,34.621,0.88633,25.852,0.11196,1
13.28,93.031,0.6829,34.151,0.89928,20.973,0.13773,1
10.33,94.376,2.5577,35.697,0.89664,81.866,0.52996,1
10.478,100.34,2.4146,36.022,0.87825,76.389,0.46512,1
11.504,141.92,2.5095,36.116,0.8703,78.879,0.33957,1
14.794,275.16,2.5598,36.017,0.87436,80.612,0.17899,1
18.179,412.24,2.6835,35.755,0.882,84.626,0.12542,1
20.915,523.04,3.4512,36.114,0.88019,109.7,0.12814,1
23.639,615.75,2.4261,36.06,0.85535,74.831,0.074247,1
25.459,694.48,3.0602,35.964,0.87013,95.765,0.084246,1
26.933,758.21,3.2029,36.047,0.85765,99.02,0.079788,1
28.293,817.02,6.8506,36.038,0.8474,209.21,0.15644,1
29.473,868.06,7.8596,36.192,0.83762,238.26,0.16769,1
30.336,905.36,7.1241,36.317,0.8298,214.69,0.14488,1
32.213,943.3,7.6591,36.057,0.8291,228.97,0.1483,1
32.998,977.24,7.7689,36.399,0.82042,232,0.14504,1
33.673,1006.5,8.103,36.36,0.81995,241.58,0.14664,1
34.218,1030,8.5295,35.954,0.82997,254.53,0.15098,1
34.703,1051,8.9672,36.08,0.83235,269.3,0.15655,1
35.099,1068.1,9.0196,36.124,0.80858,263.46,0.15069,1
37.986,1080.9,8.902,36.081,0.80473,258.47,0.14609,1
38.415,1097.8,8.9309,36.078,0.79899,257.44,0.14327,1
38.513,1101.6,9.2304,36.134,0.79829,266.25,0.14767,1
38.529,1102.2,9.1664,36.182,0.80285,266.27,0.14759,1
38.237,1090.8,9.2737,36.24,0.79706,267.87,0.15004,1
34.707,1085.9,9.2568,36.128,0.79982,267.48,0.15049,1
34.535,1078.2,9.4354,36.066,0.79656,271.07,0.15359,1
34.317,1068.5,9.3888,36.02,0.8,270.55,0.15469,1
34.029,1055.6,9.253,35.904,0.79952,265.61,0.15373,1
33.683,1040.2,9.3776,36.17,0.80116,271.75,0.15961,1
33.305,1023.3,10.287,35.958,0.79174,292.87,0.17485,1
34.032,1003.7,9.6858,36.185,0.80497,282.13,0.17174,1
33.547,981.15,2.9455,34.975,0.84823,87.385,0.054414,1
33.128,961.68,9.7076,36.271,0.80744,284.3,0.18062,1
32.569,935.76,9.517,36.23,0.80358,277.08,0.1809,1
31.933,906.25,8.3336,36.387,0.84485,256.19,0.17271,1
31.255,874.78,3.4479,36.078,0.84769,105.45,0.073644,1
26.945,809.27,2.6402,35.625,0.85584,80.499,0.060771,1
26.222,772.32,8.3018,36.252,0.8253,248.38,0.19648,1
25.467,733.77,2.1951,34.809,0.8564,65.437,0.054484,1
24.727,695.99,2.1287,36.057,0.86346,66.276,0.058177,1
23.916,654.57,7.608,36.062,0.85944,235.79,0.22008,1
23.005,611.79,2.1683,36.119,0.86147,67.467,0.067375,1
22.218,570.3,2.4406,35.684,0.85544,74.5,0.079809,1
21.362,525.18,4.5897,35.903,0.87257,143.79,0.16727,1
20.486,479.01,3.1055,36.079,0.85285,95.557,0.12188,1
19.593,431.89,4.1351,36.093,0.86424,128.99,0.18246,1
18.737,386.78,1.6667,35.688,0.86425,51.407,0.081203,1
19.716,339.41,1.5686,35.929,0.87303,49.203,0.088566,1
18.654,290.14,2.2434,36.23,0.85327,69.352,0.14604,1
17.578,240.24,2.6056,36.16,0.87079,82.046,0.20865,1
16.557,192.85,1.3417,35.372,0.8692,41.251,0.13068,1
15.463,142.13,2.3659,36.365,0.86458,74.384,0.31975,1
14.367,91.258,0.9696,35.005,0.87902,29.835,0.19974,1
12.9,43.139,0.746,34.621,0.88829,22.942,0.32491,1
12.737,35.292,0.6458,34.148,0.8952,19.742,0.34175,1
9.6068,95.022,3.3081,35.826,0.87537,103.75,0.66704,1
9.7651,101.03,3.7428,35.656,0.88217,117.73,0.71197,1
11.429,164.08,4.3166,35.863,0.86717,134.24,0.49984,1
14.631,285.49,5.2002,36.062,0.87621,164.32,0.35164,1
